"lab_start_dt","lab_sample_type","lab_id","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_group.lab_1_dil_tested","lab_1_group.lab_1_volume","lab_1_ecoli_reading_membrane","lab_1_ecoli_membrane","lab_2_group.lab_2_dil_tested","lab_2_group.lab_2_volume","lab_2_ecoli_reading_membrane","lab_2_ecoli_membrane","lab_3_dilution_performed","lab_3_group.lab_3_dil_tested","lab_3_group.lab_3_volume","lab_3_ecoli_reading_membrane","lab_3_ecoli_membrane","lab_notes","lab_enum","lab_photo","lab_end_dt","col_start_dt","col_end_dt","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes"
"2018-11-08T13:48:53.352Z",7,4005,4005,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,16,6,1,3,0,0,,,,,,"M.O.",0,"2018-11-08T13:49:57.208Z","2018-11-08T13:48:53.352Z","2018-11-08T13:49:57.208Z","uuid:57a64e32-5956-4830-8009-806c6a1d24b6","57a64e32-5956-4830-8009-806c6a1d24b6","2018-11-08T15:16:18",,
"2018-11-08T13:50:05.007Z",7,4006,4006,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,10,6,1,3,0,0,,,,,,"M.O.",0,"2018-11-08T13:51:06.214Z","2018-11-08T13:50:05.007Z","2018-11-08T13:51:06.214Z","uuid:61de95d7-b8cd-4747-8971-3dbb8c99a704","61de95d7-b8cd-4747-8971-3dbb8c99a704","2018-11-08T15:16:19",,
"2018-11-08T13:51:11.416Z",7,4007,4007,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,1,,6,1,3,9,0,,,,,,"M.O.",0,"2018-11-08T13:52:36.813Z","2018-11-08T13:51:11.417Z","2018-11-08T13:52:36.813Z","uuid:535628fa-15a4-4dcc-8633-9726c4be92ae","535628fa-15a4-4dcc-8633-9726c4be92ae","2018-11-08T15:16:19",,
"2018-11-08T13:52:40.701Z",7,4008,4008,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,28,6,1,3,7,0,,,,,,"M.O.",0,"2018-11-08T13:54:30.399Z","2018-11-08T13:52:40.701Z","2018-11-08T13:54:30.399Z","uuid:0157f5fd-c64d-49bb-bb61-b26afbc78ee1","0157f5fd-c64d-49bb-bb61-b26afbc78ee1","2018-11-08T15:16:20",,
"2018-11-08T13:54:38.292Z",7,4009,4009,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,12,6,1,3,0,0,,,,,,"M.O.",0,"2018-11-08T15:16:09.327Z","2018-11-08T13:54:38.292Z","2018-11-08T15:16:09.327Z","uuid:cab51062-516d-45af-8c8b-6b2c9fb8b5cb","cab51062-516d-45af-8c8b-6b2c9fb8b5cb","2018-11-08T15:16:20",,
"2018-11-08T13:41:00.340Z",7,4001,4001,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,5,6,1,3,0,0,,,,,,"M.O.",0,"2018-11-08T15:17:54.495Z","2018-11-08T13:41:00.340Z","2018-11-08T15:17:54.495Z","uuid:92e51ec8-5e25-4e92-a3aa-9e26e4359b2d","92e51ec8-5e25-4e92-a3aa-9e26e4359b2d","2018-11-08T15:17:51",,
"2018-11-08T13:42:43.195Z",7,4002,4002,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,23,6,1,3,1,0,,,,,,"M.O.",0,"2018-11-08T15:17:45.382Z","2018-11-08T13:42:43.195Z","2018-11-08T15:17:45.382Z","uuid:9fa2fcaa-ac29-4e26-ba79-b373c45c929f","9fa2fcaa-ac29-4e26-ba79-b373c45c929f","2018-11-08T15:17:52",,
"2018-11-08T13:44:09.163Z",7,4003,4003,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,20,6,1,3,3,0,,,,,,"M.O.",0,"2018-11-08T15:18:01.938Z","2018-11-08T13:44:09.163Z","2018-11-08T15:18:01.938Z","uuid:cfb840da-acb2-4b7b-94cd-73959490a18f","cfb840da-acb2-4b7b-94cd-73959490a18f","2018-11-08T15:17:53",,
"2018-11-08T13:56:09.044Z",7,4010,4010,"2018-10-26T12:00:00.000Z","2018-10-26T13:35:00.000Z","2018-10-27T13:00:00.000Z",,,,7,10,3,4,6,1,3,0,0,,,,,,"M.O.",0,"2018-11-08T15:17:18.620Z","2018-11-08T13:56:09.044Z","2018-11-08T15:17:18.620Z","uuid:cb070e03-ca51-4987-80ca-4ff21c4750b9","cb070e03-ca51-4987-80ca-4ff21c4750b9","2018-11-08T15:17:54",,
"2018-11-09T14:25:08.934Z",8,3006,3006,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,10,7,1,2,,6,1,3,21,1,5,1,3,1,,"JBN",0,"2018-11-09T14:53:41.463Z","2018-11-09T14:25:08.934Z","2018-11-09T14:53:41.463Z","uuid:56005bba-8ba6-42c1-b9fb-946208e8ab3e","56005bba-8ba6-42c1-b9fb-946208e8ab3e","2018-11-09T14:51:12",,
"2018-11-09T14:39:19.573Z",8,3007,3007,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,10,7,1,2,,6,1,3,39,1,5,1,3,9,,"JBN",0,"2018-11-09T14:53:58.750Z","2018-11-09T14:39:19.573Z","2018-11-09T14:53:58.751Z","uuid:3a1638f2-946b-4fd7-8688-a790012508b7","3a1638f2-946b-4fd7-8688-a790012508b7","2018-11-09T14:51:14",,
"2018-11-09T14:42:30.941Z",8,3008,3008,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,10,7,1,2,,6,1,3,3,1,5,1,3,1,,"JBN",0,"2018-11-09T14:54:19.735Z","2018-11-09T14:42:30.941Z","2018-11-09T14:54:19.735Z","uuid:d7913052-4a11-437b-bd9e-a673df9d2da3","d7913052-4a11-437b-bd9e-a673df9d2da3","2018-11-09T14:51:16",,
"2018-11-09T14:45:11.932Z",8,3009,3009,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,10,7,1,2,,6,1,3,11,1,5,1,3,0,,"JBN",0,"2018-11-09T14:54:38.061Z","2018-11-09T14:45:11.932Z","2018-11-09T14:54:38.061Z","uuid:d55f7246-447d-491a-9476-3f025e978b6b","d55f7246-447d-491a-9476-3f025e978b6b","2018-11-09T14:51:18",,
"2018-11-09T14:47:34.169Z",8,3010,3010,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,10,7,1,2,,6,1,1,,1,5,1,1,,,"JBN",0,"2018-11-09T14:54:43.257Z","2018-11-09T14:47:34.170Z","2018-11-09T14:54:43.257Z","uuid:77d2c665-d4af-4172-a74d-04023592336b","77d2c665-d4af-4172-a74d-04023592336b","2018-11-09T14:51:20",,
"2018-11-09T14:43:56.856Z",1,1104,1104,"2018-10-22T13:57:00.000Z","2018-10-22T17:10:00.000Z","2018-10-23T15:10:00.000Z",,,,4,1,3,183,3,1,3,64,0,,,,,,"Jbn",0,"2018-11-09T14:47:06.800Z","2018-11-09T14:43:56.856Z","2018-11-09T14:47:06.800Z","uuid:2a086422-4f43-49a7-bf7b-7c7831a20984","2a086422-4f43-49a7-bf7b-7c7831a20984","2018-11-09T14:58:37",,
"2018-11-13T11:15:53.474Z",6,2110,2110,"2018-10-18T15:30:00.000Z","2018-10-18T16:30:00.000Z","2018-10-19T15:30:00.000Z",,,,7,1,3,162,6,1,3,73,1,5,1,3,26,,"J.B.N",0,"2018-11-13T11:25:25.252Z","2018-11-13T11:15:53.474Z","2018-11-13T11:25:25.252Z","uuid:72438b78-10e7-4589-9e3b-c91a3074a7e1","72438b78-10e7-4589-9e3b-c91a3074a7e1","2018-11-13T11:27:25",,
"2018-10-17T13:06:14.721Z",2,5001,5001,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",131.29,,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T13:46:11.406Z","2018-10-17T13:06:14.721Z","2018-10-17T13:46:11.406Z","uuid:41f62863-6035-460b-b1f7-0396d33c3ee7","41f62863-6035-460b-b1f7-0396d33c3ee7","2018-10-22T14:37:13",,
"2018-10-17T13:46:16.024Z",2,5002,5002,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",122.84,,,7,10,1,,7,1,3,6,1,6,1,3,1,,"Y.K.M.",0,"2018-10-17T13:53:52.882Z","2018-10-17T13:46:16.025Z","2018-10-17T13:53:52.882Z","uuid:0f0e8470-e26f-4870-b175-fbaed4adf367","0f0e8470-e26f-4870-b175-fbaed4adf367","2018-10-22T14:37:14",,
"2018-10-17T13:54:05.593Z",2,5003,5003,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",161.2,,,7,10,3,3,7,1,3,1,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T14:03:13.687Z","2018-10-17T13:54:05.594Z","2018-10-17T14:03:13.687Z","uuid:4212cbf8-b624-4937-be72-950600c77134","4212cbf8-b624-4937-be72-950600c77134","2018-10-22T14:37:14",,
"2018-10-17T14:03:28.593Z",2,5004,5004,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",225.39,,,7,10,3,15,7,1,3,5,1,6,1,3,4,,"Y.K.M.",0,"2018-10-17T14:07:25.447Z","2018-10-17T14:03:28.593Z","2018-10-17T14:07:25.447Z","uuid:928246fa-45df-499a-b411-74a1c7087ef3","928246fa-45df-499a-b411-74a1c7087ef3","2018-10-22T14:37:15",,
"2018-10-17T14:07:31.352Z",2,5005,5005,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",182.76,,,7,10,3,14,7,1,3,3,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T14:10:44.675Z","2018-10-17T14:07:31.353Z","2018-10-17T14:10:44.675Z","uuid:f08d8847-c5b3-4dea-ae8a-a9e45403d5f2","f08d8847-c5b3-4dea-ae8a-a9e45403d5f2","2018-10-22T14:37:24",,
"2018-10-17T14:11:23.177Z",2,5006,5006,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",150.89,,,7,10,3,21,7,1,3,4,1,6,1,3,1,,"Y.K.M.",0,"2018-10-17T14:15:34.885Z","2018-10-17T14:11:23.177Z","2018-10-17T14:15:34.885Z","uuid:4a2cc2d2-89f7-4cc8-9de9-13698ae1c807","4a2cc2d2-89f7-4cc8-9de9-13698ae1c807","2018-10-22T14:39:22",,
"2018-10-17T14:15:39.209Z",2,5007,5007,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",204.59,,,7,10,3,6,7,1,3,1,1,6,1,3,1,,"Y.K.M.",0,"2018-10-17T14:19:05.903Z","2018-10-17T14:15:39.209Z","2018-10-17T14:19:05.903Z","uuid:cfc9d655-da73-4c29-a3e9-abe175e83a44","cfc9d655-da73-4c29-a3e9-abe175e83a44","2018-10-22T14:39:23",,
"2018-10-17T14:19:23.216Z",2,5008,5008,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",83.7,,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T14:22:46.932Z","2018-10-17T14:19:23.216Z","2018-10-17T14:22:46.932Z","uuid:10310822-60a7-4f76-9a84-8e5d72ba3c4a","10310822-60a7-4f76-9a84-8e5d72ba3c4a","2018-10-22T14:39:23",,
"2018-10-17T14:22:53.630Z",2,5009,5009,"2018-10-11T15:20:00.000Z","2018-10-11T16:48:00.000Z","2018-10-12T16:30:00.000Z",208.51,,,7,10,2,,7,1,3,24,1,6,1,3,4,,"Y.K.M.",0,"2018-10-17T14:29:22.608Z","2018-10-17T14:22:53.630Z","2018-10-17T14:29:22.608Z","uuid:579e8510-ca68-4d87-aec9-236d2d2ef952","579e8510-ca68-4d87-aec9-236d2d2ef952","2018-10-22T14:39:24",,
"2018-10-17T14:45:30.502Z",9,7002,7002,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,7,100,3,12,7,10,3,1,0,,,,,,"Y.K.M.",0,"2018-10-17T14:48:31.409Z","2018-10-17T14:45:30.502Z","2018-10-17T14:48:31.409Z","uuid:4deedc49-12bd-45ef-9c83-27bc09f921ba","4deedc49-12bd-45ef-9c83-27bc09f921ba","2018-10-22T14:44:37",,
"2018-10-17T14:48:37.335Z",6,2001,2001,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,6,1,3,15,5,1,3,7,0,,,,,,"Y.K.M.",0,"2018-10-18T14:42:54.774Z","2018-10-17T14:48:37.335Z","2018-10-18T14:42:54.774Z","uuid:646c5b46-cabb-4826-81fd-cdde3f13868f","646c5b46-cabb-4826-81fd-cdde3f13868f","2018-10-22T14:44:38",,
"2018-10-17T15:02:23.789Z",9,7003,7003,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,7,100,2,,7,10,3,10,0,,,,,,"Y.K.M.",0,"2018-10-18T14:48:41.942Z","2018-10-17T15:02:23.789Z","2018-10-18T14:48:41.942Z","uuid:3b54083e-e8ee-49f1-965a-be793a05b5ff","3b54083e-e8ee-49f1-965a-be793a05b5ff","2018-10-22T14:44:39",,
"2018-10-17T15:08:00.330Z",6,2002,2002,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-17T16:45:00.000Z",,,,6,1,3,83,5,1,3,26,0,,,,,,"Y.K.M.",0,"2018-10-17T15:10:10.911Z","2018-10-17T15:08:00.330Z","2018-10-17T15:10:10.911Z","uuid:66efdbbf-a347-41bd-8888-b342b4608fc8","66efdbbf-a347-41bd-8888-b342b4608fc8","2018-10-22T14:44:39",,
"2018-10-17T15:10:14.835Z",6,2003,2003,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,6,1,3,43,5,1,3,6,0,,,,,,"Y.K.M.",0,"2018-10-17T15:11:46.367Z","2018-10-17T15:10:14.835Z","2018-10-17T15:11:46.367Z","uuid:374f50a3-c375-4e80-810d-9a6007ae0e6a","374f50a3-c375-4e80-810d-9a6007ae0e6a","2018-10-22T14:44:40",,
"2018-10-17T15:12:07.719Z",6,2004,2004,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,6,1,3,117,5,1,3,17,0,,,,,,"Y.K.M.",0,"2018-10-17T15:14:57.492Z","2018-10-17T15:12:07.720Z","2018-10-17T15:14:57.492Z","uuid:be3e8c43-d4d4-4723-b5c4-c54f20032038","be3e8c43-d4d4-4723-b5c4-c54f20032038","2018-10-22T14:44:41",,
"2018-10-17T15:15:15.849Z",6,2005,2005,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,6,1,3,0,5,1,3,0,0,,,,,,"Y.K.M.",0,"2018-10-17T15:17:42.087Z","2018-10-17T15:15:15.849Z","2018-10-17T15:17:42.087Z","uuid:ba5c39a3-595b-4873-a06e-788d728ca5a9","ba5c39a3-595b-4873-a06e-788d728ca5a9","2018-10-22T14:44:41",,
"2018-10-17T15:17:51.563Z",6,2006,2006,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,6,1,3,13,5,1,3,2,0,,,,,,"Y.K.M.",0,"2018-10-17T15:19:55.627Z","2018-10-17T15:17:51.563Z","2018-10-17T15:19:55.627Z","uuid:73259536-4ef6-4dc4-a574-62d994f20c05","73259536-4ef6-4dc4-a574-62d994f20c05","2018-10-22T14:44:42",,
"2018-10-17T15:22:06.094Z",10,9001,9001,"2018-10-12T15:20:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,439.39,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:24:48.439Z","2018-10-17T15:22:06.095Z","2018-10-17T15:24:48.439Z","uuid:54f0f6ce-3f85-45db-bb54-a049cc2e8fdc","54f0f6ce-3f85-45db-bb54-a049cc2e8fdc","2018-10-22T14:47:06",,
"2018-10-17T15:24:56.841Z",10,9002,9002,"2018-10-12T15:20:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,508.55,,7,10,3,4,7,1,3,2,1,6,1,3,1,,"Y.K.M.",0,"2018-10-17T15:27:47.095Z","2018-10-17T15:24:56.842Z","2018-10-17T15:27:47.095Z","uuid:b87473f0-cefe-4f8a-a310-22fbab566298","b87473f0-cefe-4f8a-a310-22fbab566298","2018-10-22T14:47:07",,
"2018-10-17T15:28:00.239Z",10,9003,9003,"2018-10-12T15:20:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,215.81,,7,10,3,3,7,1,3,1,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:31:05.048Z","2018-10-17T15:28:00.240Z","2018-10-17T15:31:05.048Z","uuid:878dd214-e294-44f9-b484-1e06d88f0711","878dd214-e294-44f9-b484-1e06d88f0711","2018-10-22T14:47:08",,
"2018-10-17T15:32:39.883Z",10,9004,9004,"2018-10-12T15:20:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,308.94,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:35:32.978Z","2018-10-17T15:32:39.883Z","2018-10-17T15:35:32.978Z","uuid:08987a3f-8e90-49e4-ae4e-5a49c2dd3f55","08987a3f-8e90-49e4-ae4e-5a49c2dd3f55","2018-10-22T14:47:08",,
"2018-10-17T15:35:46.457Z",10,9005,9005,"2018-10-12T15:20:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,95.91,,7,10,3,15,7,1,3,1,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:37:48.949Z","2018-10-17T15:35:46.457Z","2018-10-17T15:37:48.949Z","uuid:5bc2c1e4-5122-400a-b74d-bbb2c012ff4a","5bc2c1e4-5122-400a-b74d-bbb2c012ff4a","2018-10-22T14:47:09",,
"2018-10-17T15:40:01.192Z",10,9006,9006,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,473.84,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:42:50.853Z","2018-10-17T15:40:01.192Z","2018-10-17T15:42:50.853Z","uuid:90cbe75e-e0e4-4d38-86ff-1e792ab04c36","90cbe75e-e0e4-4d38-86ff-1e792ab04c36","2018-10-22T14:47:10",,
"2018-10-17T15:42:57.977Z",10,9007,9007,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,41.95,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:46:16.109Z","2018-10-17T15:42:57.979Z","2018-10-17T15:46:16.110Z","uuid:5df70f8b-def0-4fd3-8778-2a41f881b151","5df70f8b-def0-4fd3-8778-2a41f881b151","2018-10-22T14:47:11",,
"2018-10-17T15:47:09.273Z",10,9008,9008,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,242.5,,7,10,3,1,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:49:43.724Z","2018-10-17T15:47:09.273Z","2018-10-17T15:49:43.725Z","uuid:efff2330-f841-4a04-ad12-a26859e3b0b2","efff2330-f841-4a04-ad12-a26859e3b0b2","2018-10-22T14:47:12",,
"2018-10-17T15:49:52.347Z",10,9009,9009,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,112.5,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:54:45.033Z","2018-10-17T15:49:52.348Z","2018-10-17T15:54:45.033Z","uuid:ff087900-5bdf-4ccc-9fac-ea62cbf25022","ff087900-5bdf-4ccc-9fac-ea62cbf25022","2018-10-22T14:47:12",,
"2018-10-17T15:54:55.946Z",10,9010,9010,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,77.04,,7,10,3,0,7,1,3,0,1,6,1,3,0,,"Y.K.M.",0,"2018-10-17T15:57:00.097Z","2018-10-17T15:54:55.946Z","2018-10-17T15:57:00.097Z","uuid:22586f5a-4b62-432e-a483-674cb615c33c","22586f5a-4b62-432e-a483-674cb615c33c","2018-10-22T14:47:13",,
"2018-10-17T14:29:34.024Z",9,7001,7001,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,7,100,3,21,7,10,3,3,0,,,,,,"Y.K.M.",0,"2018-10-17T14:45:26.092Z","2018-10-17T14:29:34.024Z","2018-10-17T14:45:26.092Z","uuid:f311c45e-5de1-4d6b-ac56-426907956f9d","f311c45e-5de1-4d6b-ac56-426907956f9d","2018-10-22T14:50:14",,
"2018-10-17T15:57:30.219Z",8,3001,3001,"2018-10-12T14:35:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,10,7,1,2,,6,1,3,6,1,5,1,3,6,,"Y.K.M.",0,"2018-10-17T16:04:26.067Z","2018-10-17T15:57:30.219Z","2018-10-17T16:04:26.067Z","uuid:a81400fd-d9d0-42fa-9377-526bab5599e4","a81400fd-d9d0-42fa-9377-526bab5599e4","2018-10-22T14:51:03",,
"2018-10-17T16:04:40.216Z",8,3002,3002,"2018-10-12T14:35:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,10,7,1,2,,6,1,3,33,1,5,1,3,16,,"Y.K.M.",0,"2018-10-17T16:07:16.067Z","2018-10-17T16:04:40.217Z","2018-10-17T16:07:16.067Z","uuid:5e6ce2f0-d8d6-4a78-b20b-aa26e59bcc67","5e6ce2f0-d8d6-4a78-b20b-aa26e59bcc67","2018-10-22T14:51:03",,
"2018-10-17T16:07:23.888Z",8,3003,3003,"2018-10-12T14:35:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,10,7,1,2,,6,1,3,29,1,5,1,3,10,,"Y.K.M.",0,"2018-10-17T16:10:04.353Z","2018-10-17T16:07:23.888Z","2018-10-17T16:10:04.353Z","uuid:2ada9c54-0da4-41ef-b8bb-5b121d3e1ae8","2ada9c54-0da4-41ef-b8bb-5b121d3e1ae8","2018-10-22T14:51:04",,
"2018-10-17T16:10:17.303Z",8,3004,3004,"2018-10-12T14:35:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,10,7,1,2,,6,1,2,,1,5,1,3,23,,"Y.K.M.",0,"2018-10-17T16:13:18.889Z","2018-10-17T16:10:17.304Z","2018-10-17T16:13:18.889Z","uuid:5632d13c-503a-4b6d-8b42-4eba6cbb5a4a","5632d13c-503a-4b6d-8b42-4eba6cbb5a4a","2018-10-22T14:51:04",,
"2018-10-17T16:13:24.031Z",8,3005,3005,"2018-10-12T14:35:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,10,7,1,2,,6,1,3,17,1,5,1,3,2,,"Y.K.M.",0,"2018-10-17T16:15:57.036Z","2018-10-17T16:13:24.031Z","2018-10-17T16:15:57.036Z","uuid:c154dbb7-4e01-4737-ae83-a5a47a33c5a2","c154dbb7-4e01-4737-ae83-a5a47a33c5a2","2018-10-22T14:51:16",,
"2018-10-18T13:50:45.157Z",1,1001,1001,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,4,1,3,30,3,1,3,4,0,,,,,,"Y.K.M.",0,"2018-10-18T13:52:59.387Z","2018-10-18T13:50:45.158Z","2018-10-18T13:52:59.387Z","uuid:0db33ad1-cdb5-4f1b-8726-4be39a22da41","0db33ad1-cdb5-4f1b-8726-4be39a22da41","2018-10-22T14:53:17",,
"2018-10-18T13:53:04.366Z",1,1002,1002,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,4,1,3,68,3,1,3,6,0,,,,,,"Y.K.M.",0,"2018-10-18T13:55:22.042Z","2018-10-18T13:53:04.366Z","2018-10-18T13:55:22.042Z","uuid:38613dbe-4ec5-41fe-8b04-f68ea50bcd11","38613dbe-4ec5-41fe-8b04-f68ea50bcd11","2018-10-22T14:53:17",,
"2018-10-18T13:55:29.324Z",1,1003,1003,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,4,1,3,113,3,1,3,74,0,,,,,,"Y.K.M.",0,"2018-10-18T13:57:28.945Z","2018-10-18T13:55:29.324Z","2018-10-18T13:57:28.945Z","uuid:0a6c6776-f393-4b31-80c8-8e4fc484320a","0a6c6776-f393-4b31-80c8-8e4fc484320a","2018-10-22T14:53:18",,
"2018-10-18T13:57:35.930Z",1,1004,1004,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,4,1,3,34,3,1,3,10,0,,,,,,"Y.K.M.",0,"2018-10-18T13:59:29.794Z","2018-10-18T13:57:35.930Z","2018-10-18T13:59:29.794Z","uuid:b316bedb-9f93-4e78-8560-b8373aaace04","b316bedb-9f93-4e78-8560-b8373aaace04","2018-10-22T14:53:19",,
"2018-10-18T13:59:34.270Z",1,1005,1005,"2018-10-12T15:00:00.000Z","2018-10-12T18:00:00.000Z","2018-10-13T16:45:00.000Z",,,,4,1,3,14,3,1,3,2,0,,,,,,"Y.K.M.",0,"2018-10-18T14:01:03.536Z","2018-10-18T13:59:34.270Z","2018-10-18T14:01:03.536Z","uuid:ebc66e75-d9fa-4662-ba7d-68516c4b5ebc","ebc66e75-d9fa-4662-ba7d-68516c4b5ebc","2018-10-22T14:53:19",,
"2018-10-18T14:01:18.816Z",1,1006,1006,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,4,1,3,49,3,1,3,27,0,,,,,,"Y.K.M.",0,"2018-10-18T14:02:50.902Z","2018-10-18T14:01:18.816Z","2018-10-18T14:02:50.903Z","uuid:b3d404d7-3523-419c-8a98-9518faabac1d","b3d404d7-3523-419c-8a98-9518faabac1d","2018-10-22T14:53:20",,
"2018-10-18T14:02:55.464Z",1,1007,1007,"2018-10-15T13:15:00.000Z","2018-10-15T18:05:00.000Z","2018-10-16T14:55:00.000Z",,,,4,1,3,7,3,1,3,1,0,,,,,,"Y.K.M.",0,"2018-10-18T14:04:49.808Z","2018-10-18T14:02:55.465Z","2018-10-18T14:04:49.808Z","uuid:8f910622-ff71-46c6-a0e5-df0afa1e16de","8f910622-ff71-46c6-a0e5-df0afa1e16de","2018-10-22T14:53:20",,
